kepid,kepoi_name,koi_disposition,koi_prad,koi_teq,koi_insol,koi_period,koi_duration,koi_depth,koi_steff,koi_slogg,koi_srad,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
9579789,K07193.01,FALSE POSITIVE,0.92,1174.0,447.79,2.17814186,1.988,127.7,5101.0,4.506,0.84,287.97546,46.289631,0,0,1,1
9588862,K07195.01,CANDIDATE,1.0,1150.0,414.11,5.89773974,2.243,77.9,6300.0,4.371,1.126,292.15543,46.204529,0,0,0,0
9592855,K07196.01,FALSE POSITIVE,110.14,3834.0,51214.99,0.609662423,4.24033,140920.0,7498.0,3.964,2.274,293.77014,46.23658,1,0,0,1
9596064,K07197.01,CANDIDATE,1.46,1234.0,547.5,1.74145041,1.712,370.6,5238.0,4.598,0.764,294.95062,46.242149,0,0,0,0
9596187,K07198.01,FALSE POSITIVE,35.67,2011.0,3850.25,0.953299962,1.69478,2236.6,6183.0,4.407,1.02,294.99121,46.223572,0,1,0,0
9596892,K07199.01,CANDIDATE,774.73,648.0,41.69,20.2944118,0.357,453.9,5865.0,4.518,0.918,295.25565,46.2164,0,0,0,0
9597095,K07200.01,FALSE POSITIVE,47.22,1300.0,673.9,2.745640575,3.04508,45265.0,5780.0,4.438,1.0,295.32855,46.268375,0,1,0,0
10450504,K07327.01,CANDIDATE,1.88,541.0,20.29,17.9908273,1.436,660.0,4918.0,4.546,0.752,282.15787,47.686531,0,0,0,0
10454401,K07328.01,FALSE POSITIVE,63.25,742.0,71.88,12.180721266,4.15602,414950.0,5750.0,4.538,0.882,284.31717,47.678638,0,1,0,0
10462826,K07329.01,FALSE POSITIVE,52.88,523.0,17.63,50.467024395,8.96181,103140.0,6137.0,4.448,1.012,288.67477,47.636028,0,1,0,0
10464199,K07330.01,CANDIDATE,1.09,399.0,5.96,198.11309,15.59,53.3,6163.0,4.144,1.486,289.32047,47.632446,0,0,0,0
10468514,K07331.01,FALSE POSITIVE,67.45,2260.0,6185.9,0.84986054,1.3875,6571.5,5164.0,3.949,1.676,291.10974,47.61549,0,1,0,0
10471113,K07332.01,FALSE POSITIVE,0.85,2006.0,3826.49,0.933728196,3.441,67.7,6170.0,4.43,1.032,292.16614,47.612251,0,0,1,0
10481054,K07333.01,FALSE POSITIVE,0.9,1812.0,2550.21,2.03742712,3.939,36.0,6356.0,4.215,1.358,295.84448,47.652119,0,0,0,1
10486425,K07334.01,FALSE POSITIVE,100.89,1646.0,1733.91,5.274819905,4.6688,108960.0,7247.0,4.111,1.834,297.47675,47.658981,0,1,0,0
11560447,K07458.01,FALSE POSITIVE,75.31,2551.0,9989.53,0.527678272,2.33166,247740.0,5321.0,4.069,1.475,292.57596,49.5257,0,1,0,0
11601357,K07459.01,FALSE POSITIVE,1.15,1036.0,272.61,3.55027051,1.879,212.7,5497.0,4.581,0.8,286.30902,49.623871,1,0,0,0
11602794,K07460.01,CANDIDATE,1.58,947.0,189.8,5.70509519,1.58,283.6,5455.0,4.448,0.927,287.31912,49.65699,0,0,0,0
11615481,K07461.01,FALSE POSITIVE,59.22,490.0,13.58,65.4317194,12.2384,153410.0,6201.0,4.431,1.04,294.25418,49.695839,0,1,0,0
11616200,K07462.01,FALSE POSITIVE,39.08,1499.0,1194.16,1.718649321,3.94095,190570.0,6071.0,4.541,0.865,294.57288,49.668442,0,1,0,0
11616631,K07463.01,FALSE POSITIVE,11.67,763.0,79.99,7.2949175,41.04,182.8,5289.0,4.614,0.731,294.76575,49.664719,1,0,1,1
11616663,K07464.01,FALSE POSITIVE,17.41,925.0,173.44,7.2935801,40.02,124.5,5900.0,4.509,0.951,294.77649,49.65601,1,0,1,1
11618798,K07465.01,FALSE POSITIVE,1.84,490.0,13.65,42.9261364,2.578,378.4,5628.0,4.503,0.953,295.65591,49.609348,1,0,1,0
2570505,K06279.01,FALSE POSITIVE,0.42,1152.0,416.87,1.89129338,5.677,33.8,4986.0,4.558,0.733,290.28955,37.888168,0,0,1,1
2570767,K06280.01,FALSE POSITIVE,1.19,2200.0,5537.41,1.89124453,5.08,31.0,5850.0,3.72,1.977,290.33002,37.891029,0,0,1,1
2571075,K06281.01,FALSE POSITIVE,0.92,1325.0,729.42,1.89134201,4.674,128.9,5658.0,4.567,0.815,290.38739,37.82029,1,0,0,1
2576692,K06282.01,FALSE POSITIVE,110.85,530.0,18.65,87.87826191,12.8138,339060.0,5784.0,3.985,1.642,291.64301,37.814259,0,1,0,0
2580872,K06283.01,FALSE POSITIVE,57.95,670.0,47.68,15.926632768,7.42888,271860.0,5496.0,4.471,0.917,292.52859,37.81002,1,0,0,0
2583777,K06284.01,FALSE POSITIVE,49.16,2271.0,6312.99,0.958116585,2.3496,2374.1,6032.0,4.147,1.365,293.16727,37.841389,0,1,1,0
2693092,K06285.01,FALSE POSITIVE,116.52,765.0,80.93,39.841522897,8.79024,143680.0,6078.0,3.946,2.07,285.90485,37.928089,0,1,0,0
2708156,K06286.01,FALSE POSITIVE,399.93,5047.0,153163.32,1.891268461,8.24958,641910.0,11287.0,3.642,4.662,290.28711,37.936508,0,1,0,0
2708172,K06287.01,FALSE POSITIVE,6.57,932.0,177.97,1.89114441,8.724,49.9,4267.0,4.637,0.627,290.29175,37.981079,0,0,1,1
4375101,K06411.01,FALSE POSITIVE,54.72,447.0,9.45,61.25964956,12.1777,233260.0,5912.0,4.532,0.889,294.15329,39.464279,0,1,0,0
4380283,K06412.01,FALSE POSITIVE,67.08,2112.0,4703.58,0.872359598,3.74512,267050.0,6240.0,4.391,1.048,295.319,39.480049,0,1,0,0
4384793,K06413.01,FALSE POSITIVE,243.21,241.0,0.79,374.318792,5.96,1541400.0,5997.0,4.572,0.815,296.20227,39.40519,1,0,0,0
4445630,K06414.01,FALSE POSITIVE,81.61,1167.0,438.81,5.627911313,7.08223,434330.0,6280.0,4.361,1.115,285.06241,39.57439,0,1,0,0
4446411,K06415.01,FALSE POSITIVE,4.64,2102.0,4624.3,0.62927655,0.9698,839.5,5628.0,4.388,0.976,285.41,39.52837,0,0,1,0
4454219,K06416.01,FALSE POSITIVE,53.32,1701.0,1973.12,1.22578134,2.235,99376.0,5780.0,4.438,1.0,288.56314,39.541649,0,1,0,0
4456622,K06417.01,FALSE POSITIVE,41.48,1926.0,3241.36,0.751408792,2.2974,17481.0,5697.0,4.46,0.903,289.32434,39.582581,0,1,0,0
4482738,K06418.01,FALSE POSITIVE,6.85,3569.0,38575.44,0.866344816,1.9188,233.6,4936.0,3.055,4.527,296.13901,39.579632,1,0,1,1
4484312,K06419.01,FALSE POSITIVE,0.75,1654.0,1763.55,2.24294107,2.532,39.4,6082.0,4.195,1.184,296.45139,39.59166,0,0,0,1
5174920,K06535.01,FALSE POSITIVE,1.35,4231.0,75637.15,0.950487062,2.9283,11.5,8107.0,3.698,3.385,288.05316,40.369499,1,0,0,0
5181455,K06536.01,FALSE POSITIVE,90.32,1108.0,356.56,5.579631021,3.38646,118320.0,6188.0,4.427,1.022,290.14093,40.319141,0,1,0,0
5193386,K06537.01,FALSE POSITIVE,97.23,1062.0,300.32,21.37831102,21.7174,80571.0,4905.0,3.3,3.484,293.66013,40.364208,1,0,0,1
5193439,K06538.01,CANDIDATE,1.45,385.0,5.22,129.847318,13.057,198.4,6133.0,4.427,1.032,293.67682,40.334068,0,0,0,0
5196851,K06539.01,FALSE POSITIVE,2.04,3204.0,24909.05,0.541396363,2.384,181.0,7118.0,4.212,1.489,294.54105,40.308029,1,0,0,0
5199978,K06540.01,FALSE POSITIVE,5.02,3938.0,56796.99,0.550509602,1.1836,123.5,4891.0,3.169,4.529,295.31302,40.352341,0,1,1,0
5211470,K06541.01,FALSE POSITIVE,888.7,4178.0,71976.93,2.404293523,4.4649,8150.9,4697.0,2.204,17.032,297.70847,40.30759,0,1,0,0
6147573,K06669.01,FALSE POSITIVE,50.72,587.0,28.08,25.836831272,6.32201,145040.0,5691.0,4.477,0.897,298.07883,41.484268,0,1,0,0
6152521,K06670.01,FALSE POSITIVE,2.51,3464.0,33931.93,0.94895231,3.952,57.7,6661.0,3.666,3.067,299.12161,41.42445,1,0,0,0
6185717,K06671.01,FALSE POSITIVE,57.95,1240.0,560.24,11.702203927,2.75173,28999.0,6148.0,3.793,2.133,284.46127,41.56179,0,1,0,0
6187508,K06672.01,CANDIDATE,1.0,1180.0,458.39,2.28494301,1.01,161.8,5396.0,4.571,0.789,285.33963,41.539749,0,0,0,0
6205460,K06673.01,FALSE POSITIVE,90.36,1731.0,2125.53,3.722775537,14.3309,107590.0,5425.0,3.678,2.592,291.98026,41.559422,0,1,0,0
6206751,K06674.01,FALSE POSITIVE,90.34,2341.0,7120.27,1.245342215,4.40308,234090.0,6967.0,4.25,1.476,292.40631,41.513039,0,1,0,0
6207053,K06675.01,FALSE POSITIVE,1.29,1598.0,1534.24,0.604755462,1.3741,334.5,4842.0,4.616,0.726,292.5015,41.549061,0,1,1,0
6209225,K06676.01,CANDIDATE,1.81,266.0,1.18,439.21978,9.392,342.3,6553.0,4.479,0.962,293.16168,41.538158,0,0,0,0
6220470,K06677.01,FALSE POSITIVE,56.52,1491.0,1169.67,8.144135648,8.88876,87881.0,7605.0,4.123,1.862,296.15887,41.516541,0,1,0,0
7031132,K06804.01,FALSE POSITIVE,0.35,2066.0,4277.24,0.566795196,2.18,14.8,5680.0,4.516,0.908,290.98767,42.53167,1,0,0,1
7031732,K06805.01,FALSE POSITIVE,0.52,2045.0,4154.8,0.566798827,3.662,34.9,5548.0,4.473,0.889,291.18863,42.59071,0,1,1,1
7031767,K06806.01,FALSE POSITIVE,0.49,2073.0,4352.1,0.56678012,3.257,27.6,5674.0,4.506,0.911,291.20343,42.526718,1,0,1,1
7031948,K06807.01,FALSE POSITIVE,0.58,1180.0,455.05,0.566800113,3.315,104.0,3844.0,4.721,0.526,291.26016,42.584019,1,0,1,1
7031992,K06808.01,FALSE POSITIVE,0.86,2064.0,4264.42,0.56679293,3.814,101.1,5812.0,4.551,0.853,291.27606,42.593521,1,0,1,1
7032117,K06809.01,FALSE POSITIVE,0.55,1656.0,1790.3,0.566809491,3.156,69.5,4987.0,4.611,0.654,291.3194,42.5495,1,0,0,1
7032174,K06810.01,FALSE POSITIVE,0.79,3153.0,23364.03,0.566799218,4.227,18.2,6108.0,3.893,1.753,291.3367,42.53442,0,0,0,1
7032383,K06811.01,FALSE POSITIVE,0.64,1890.0,2993.84,0.566797404,4.109,69.4,5313.0,4.51,0.784,291.40652,42.582218,1,0,1,1
7939761,K06934.01,CANDIDATE,2.16,899.0,154.4,22.2548897,13.454,83.8,5349.0,3.76,2.388,282.67258,43.788311,0,0,0,0
7943535,K06935.01,FALSE POSITIVE,91.91,1722.0,2078.32,4.719336335,2.83787,12367.0,6792.0,3.971,2.058,284.56271,43.774261,0,1,0,0
7947631,K06936.01,FALSE POSITIVE,25.98,1207.0,502.19,1.258274109,1.92467,14160.0,4937.0,4.669,0.587,286.76498,43.796329,0,1,0,0
7950775,K06937.01,FALSE POSITIVE,56.94,1038.0,274.04,8.966610607,4.01883,59618.0,6480.0,4.351,1.132,288.32407,43.763329,0,1,0,0
7955301,K06938.01,FALSE POSITIVE,291.01,1472.0,1108.58,15.32763411,6.0662,17749.0,4830.0,2.987,6.784,290.18625,43.72385,0,1,0,0
7960295,K06939.01,FALSE POSITIVE,67.03,1421.0,963.4,2.10413487,4.2269,321240.0,5780.0,4.438,1.0,291.89343,43.730251,0,1,0,0
7960547,K06940.01,FALSE POSITIVE,52.84,933.0,178.98,6.767341062,4.49213,244950.0,5926.0,4.513,0.843,291.99203,43.7668,0,1,0,0
7967100,K06941.01,FALSE POSITIVE,45.99,1614.0,1605.97,1.92730001,18.812,6177.1,6057.0,4.352,1.11,294.27921,43.719849,0,1,1,0
8610483,K07068.01,FALSE POSITIVE,67.36,525.0,17.9,48.79936881,8.80873,324550.0,6170.0,4.472,0.992,285.28397,44.76915,0,1,0,0
8613446,K07069.01,CANDIDATE,1.61,1928.0,3274.72,1.01485981,1.65,243.0,6158.0,4.453,1.024,286.91599,44.704529,0,0,0,0
8618226,K07070.01,FALSE POSITIVE,119.09,1114.0,363.01,5.882036054,5.16326,238520.0,5837.0,4.282,1.187,289.33154,44.772579,0,1,0,0
8621026,K07071.01,FALSE POSITIVE,67.38,1455.0,1059.83,4.059428737,5.26926,245220.0,6610.0,4.281,1.33,290.42838,44.787331,0,1,0,0
8624860,K07072.01,CANDIDATE,4.39,1459.0,1069.24,15.3902613,3.431,76.8,5649.0,3.282,4.994,291.79575,44.746181,0,0,0,0
8625408,K07073.01,CANDIDATE,30.25,323.0,2.58,279.036565,31.92,395.2,6072.0,4.285,1.273,292.01733,44.713268,0,0,0,0
8686442,K07074.01,CANDIDATE,1.49,618.0,34.48,26.8552365,2.185,194.2,6045.0,4.494,0.955,290.75494,44.851589,0,0,0,0
8690001,K07075.01,FALSE POSITIVE,101.44,942.0,186.12,19.35954117,12.8464,386980.0,6198.0,3.96,1.567,292.10843,44.846481,1,0,0,0
8693536,K07076.01,CANDIDATE,1.28,852.0,124.25,16.2347636,4.2,115.5,6478.0,4.371,1.188,293.53033,44.832771,0,0,0,0
9597854,K07201.01,FALSE POSITIVE,0.89,1631.0,1678.58,1.287097944,1.94,106.1,5906.0,4.494,0.852,295.59369,46.269711,0,0,1,0
9602431,K07202.01,FALSE POSITIVE,0.52,883.0,143.89,3.5565617,6.691,68.0,4964.0,4.628,0.633,297.09915,46.243511,0,0,1,1
9602538,K07203.01,FALSE POSITIVE,0.56,1076.0,317.0,3.55646511,4.72,46.1,5475.0,4.479,0.818,297.12708,46.282082,0,0,0,1
9630640,K07204.01,FALSE POSITIVE,374.78,1708.0,2012.26,3.661895766,35.6374,35477.0,6793.0,4.101,1.589,281.63019,46.321152,1,0,0,0
9635520,K07205.01,CANDIDATE,39.82,1535.0,1313.37,2.3518268,5.797,576.6,5445.0,4.14,1.426,284.69968,46.375092,0,0,0,0
9635529,K07206.01,FALSE POSITIVE,59.62,1678.0,1876.0,2.35195525,5.98883,212830.0,6550.0,4.324,1.225,284.70453,46.378799,0,1,0,0
9637299,K07207.01,FALSE POSITIVE,74.77,1818.0,2589.75,1.882438182,3.50695,344200.0,6322.0,4.211,1.213,285.76071,46.367008,0,1,0,0
9639106,K07208.01,CANDIDATE,0.87,1018.0,253.89,3.57944367,1.869,117.2,5341.0,4.546,0.801,286.85812,46.311729,0,0,0,0
9640123,K07209.01,CANDIDATE,3.28,1462.0,1079.27,8.2553499,3.959,54.5,5403.0,3.559,3.6,287.51071,46.38995,0,0,0,0
10490960,K07335.01,FALSE POSITIVE,72.9,1141.0,401.43,5.682410334,5.33373,220420.0,5897.0,4.278,1.196,298.75854,47.69558,1,0,0,0
10491031,K07336.01,FALSE POSITIVE,118.99,2104.0,4632.97,2.199069234,6.30646,225250.0,6613.0,4.014,1.925,298.77716,47.655403,0,1,0,0
10535807,K07337.01,FALSE POSITIVE,59.19,1935.0,3314.58,1.481655821,3.4913,59134.0,6478.0,4.307,1.174,292.15167,47.719501,0,1,0,0
10535858,K07338.01,FALSE POSITIVE,0.38,865.0,131.85,0.93370968,3.356,62.2,3615.0,4.839,0.42,292.1669,47.755638,1,0,1,1
10546063,K07339.01,CANDIDATE,1.73,919.0,168.88,10.6982275,3.198,246.0,6277.0,4.417,1.097,296.02774,47.753551,0,0,0,0
10547685,K07340.01,FALSE POSITIVE,52.43,1836.0,2679.88,1.388509353,2.84811,37638.0,6075.0,4.315,1.13,296.57245,47.752708,0,1,1,0
10549576,K07341.01,FALSE POSITIVE,68.91,1511.0,1233.59,9.089355023,6.4006,101480.0,7675.0,4.051,2.015,297.11826,47.741611,0,1,0,0
10552700,K07342.01,FALSE POSITIVE,37.72,3359.0,30040.23,0.94808587,8.03,229.8,6875.0,3.798,2.856,297.99118,47.768749,1,0,0,0
11619964,K07466.01,FALSE POSITIVE,61.14,845.0,120.48,10.368552685,4.37878,153230.0,5855.0,4.418,0.944,296.0968,49.643829,0,1,0,0
11650543,K07467.01,CANDIDATE,1.33,1253.0,582.45,7.20558084,2.997,58.0,6002.0,4.025,1.693,284.95026,49.747147,0,0,0,0
11651105,K07468.01,FALSE POSITIVE,19.71,690.0,53.56,13.8602646,74.26,481.1,5667.0,4.535,0.796,285.33289,49.734112,1,0,0,0
11662440,K07469.01,FALSE POSITIVE,44.0,680.0,50.51,13.639480425,3.12422,81103.0,5461.0,4.517,0.846,292.21732,49.707901,0,1,0,0
11671646,K07470.01,CANDIDATE,1.9,225.0,0.6,392.50115,9.88,391.2,5128.0,4.388,0.988,296.53479,49.785851,0,0,0,0
11672354,K07471.01,CANDIDATE,1.3,1156.0,421.14,5.29655591,3.93,135.4,6268.0,4.429,1.1,296.82037,49.75045,0,0,0,0
11704044,K07472.01,FALSE POSITIVE,60.49,921.0,169.85,6.882686062,5.47323,373660.0,5704.0,4.483,0.948,286.91037,49.815781,0,1,0,0
11706658,K07473.01,FALSE POSITIVE,19.09,1179.0,457.02,1.407937865,1.585,50793.0,4627.0,4.564,0.741,288.51208,49.864231,0,1,0,0
2708445,K06288.01,FALSE POSITIVE,164.49,3536.0,36995.02,1.89117723,6.986,176.2,5086.0,2.66,6.86,290.35684,37.938759,0,0,1,1
2708614,K06289.01,FALSE POSITIVE,48.13,555.0,22.44,52.884577,7.892,11969.0,6483.0,4.42,1.078,290.40158,37.942009,0,1,0,0
2711114,K06290.01,FALSE POSITIVE,54.36,2079.0,4417.56,1.429439352,2.424,3367.1,6491.0,4.223,1.371,291.01422,37.969711,0,1,0,0
2716979,K06291.01,CANDIDATE,0.98,999.0,234.99,8.8324193,2.252,74.1,6060.0,4.29,1.133,292.29626,37.93306,0,0,0,0
2720354,K06292.01,FALSE POSITIVE,40.0,1807.0,2520.03,2.821328194,5.02692,64776.0,6701.0,4.121,1.506,293.0361,37.954739,0,1,0,0
2834463,K06293.01,CANDIDATE,1.21,1125.0,379.27,5.88836941,1.05,119.9,6243.0,4.39,1.084,286.58701,38.00108,0,0,0,0
2852560,K06294.01,FALSE POSITIVE,51.58,696.0,55.37,11.961308501,4.6414,310680.0,5564.0,4.587,0.785,291.46603,38.005039,1,0,0,0
2856960,K06295.01,FALSE POSITIVE,8.99,236.0,0.73,204.280255,37.2,10579.0,4907.0,4.582,0.727,292.38132,38.076649,0,1,0,0
4484356,K06420.01,FALSE POSITIVE,29.45,1716.0,2036.56,0.572079631,2.27811,127790.0,5233.0,4.625,0.639,296.45972,39.573738,0,1,0,0
4489844,K06421.01,FALSE POSITIVE,0.54,1922.0,3227.02,0.822314545,3.3374,32.7,5709.0,4.409,0.938,297.55054,39.565659,0,0,1,0
4540632,K06422.01,FALSE POSITIVE,141.82,682.0,51.25,31.005392846,3.073,560310.0,5023.0,3.9,1.784,284.04434,39.661469,0,1,0,0
4544623,K06423.01,FALSE POSITIVE,13.92,647.0,41.37,2.189097,5.768,3001.0,3624.0,4.848,0.406,285.89905,39.690639,0,1,1,1
4565985,K06424.01,FALSE POSITIVE,52.64,2246.0,6014.16,17.51191534,5.678,728.8,4029.0,1.786,20.888,292.92682,39.613361,0,1,0,0
4567118,K06425.01,CANDIDATE,1.5,231.0,0.68,521.10826,18.36,244.7,5942.0,4.432,0.947,293.23929,39.691681,0,0,0,0
4569590,K06426.01,FALSE POSITIVE,59.95,1133.0,389.15,41.3701638,29.254,6907.1,4764.0,2.777,6.883,293.86234,39.690128,1,0,0,0
4574310,K06427.01,FALSE POSITIVE,83.16,2095.0,4556.14,1.306220168,5.14519,481370.0,6600.0,4.238,1.124,294.99365,39.64283,0,1,0,0
4575824,K06428.01,FALSE POSITIVE,1.56,201.0,0.38,631.632,16.13,295.1,5689.0,4.493,0.894,295.34366,39.609322,0,1,0,0
5216727,K06543.01,FALSE POSITIVE,77.4,2549.0,9947.96,0.756511623,2.81832,41596.0,6343.0,4.199,1.417,298.71249,40.341228,0,1,1,0
5218014,K06544.01,FALSE POSITIVE,319.52,1682.0,1893.11,10.845286549,4.3876,7473.8,5096.0,3.094,7.023,298.99789,40.314751,0,1,0,0
5255552,K06545.01,FALSE POSITIVE,23.48,392.0,5.55,32.45541269,7.3736,136390.0,4869.0,4.71,0.543,284.69308,40.498619,0,1,0,0
5263167,K06546.01,CANDIDATE,1.03,1306.0,689.16,3.39401963,2.984,98.4,6181.0,4.431,1.029,288.03058,40.418301,0,0,0,0
5266937,K06547.01,FALSE POSITIVE,75.86,1005.0,241.42,5.917085496,23.7545,563290.0,5661.0,4.383,0.987,289.34967,40.497189,0,1,0,0
5269407,K06548.01,FALSE POSITIVE,45.91,1743.0,2174.51,0.958871144,2.74361,232350.0,5530.0,4.425,0.892,290.09079,40.46183,0,1,0,0
5271803,K06549.01,FALSE POSITIVE,6.2,3249.0,26335.17,0.5402463,13.93,1148.0,7296.0,4.249,1.498,290.79919,40.41156,0,1,0,0
5272571,K06550.01,FALSE POSITIVE,2.18,2945.0,17822.99,1.288046428,3.637,32.3,5216.0,3.287,3.871,291.05292,40.44767,0,0,1,1
6228703,K06678.01,FALSE POSITIVE,105.07,1737.0,2150.58,4.200206781,5.21948,82364.0,6873.0,4.051,1.923,298.06311,41.510712,0,1,0,0
6231401,K06679.01,FALSE POSITIVE,26.96,1036.0,272.7,6.091954982,3.60482,36700.0,6063.0,4.424,0.913,298.62177,41.567429,0,1,0,0
6265961,K06680.01,CANDIDATE,0.8,1028.0,263.79,5.52507406,2.565,61.5,5600.0,4.378,1.037,284.12134,41.633072,0,0,0,0
6279823,K06681.01,FALSE POSITIVE,6149.09,191.0,0.31,485.52409,11.04,4147.0,5227.0,4.584,0.8,290.07434,41.668598,1,0,0,0
6283224,K06682.01,FALSE POSITIVE,42.33,1628.0,1654.36,0.76647343,2.46345,199900.0,5297.0,4.594,0.722,291.1915,41.66721,1,0,0,0
6285094,K06683.01,FALSE POSITIVE,1.03,1068.0,307.32,5.2439783,10.1,93.5,6029.0,4.481,0.956,291.82001,41.697842,0,0,1,1
6285396,K06684.01,FALSE POSITIVE,0.88,1059.0,296.41,5.2436639,10.53,93.5,6212.0,4.537,0.862,291.92285,41.624439,1,0,1,1
6285397,K06685.01,FALSE POSITIVE,0.76,743.0,72.18,5.2438269,8.235,128.6,4634.0,4.597,0.689,291.92297,41.630718,0,0,0,1
7032968,K06812.01,FALSE POSITIVE,0.27,2356.0,7279.54,0.56678702,3.074,7.5,6045.0,4.375,0.999,291.58624,42.50993,0,0,0,1
7033713,K06813.01,FALSE POSITIVE,0.79,1193.0,477.24,2.19642864,4.933,99.5,5376.0,4.576,0.806,291.83594,42.564838,0,0,1,1
7033748,K06814.01,FALSE POSITIVE,82.04,1793.0,2448.43,2.19635512,9.65516,266550.0,6438.0,4.182,1.273,291.84366,42.558521,0,1,0,0
7049486,K06815.01,FALSE POSITIVE,66.69,727.0,65.88,26.718417546,8.14155,72976.0,5957.0,4.168,1.286,296.12494,42.522102,0,1,0,0
7050754,K06816.01,FALSE POSITIVE,3.5,3886.0,53910.99,0.615787196,3.067,110.6,6315.0,3.603,3.075,296.41483,42.587559,0,1,0,0
7090801,K06817.01,FALSE POSITIVE,2.35,222.0,0.58,548.08441,17.66,560.0,5780.0,4.438,1.0,280.96588,42.623707,1,0,0,0
7097571,K06818.01,FALSE POSITIVE,57.06,1891.0,3030.64,2.213964145,6.7598,123360.0,6256.0,4.037,1.514,284.31378,42.600914,0,1,0,0
7103300,K06819.01,CANDIDATE,1.01,1620.0,1627.1,3.226232203,0.4022,36.3,6534.0,4.203,1.437,286.84534,42.67696,0,0,0,0
7970629,K06942.01,FALSE POSITIVE,43.68,1896.0,3066.26,1.025534511,3.52048,110950.0,6267.0,4.487,0.919,295.40265,43.774761,0,1,0,0
7970760,K06943.01,FALSE POSITIVE,53.4,1050.0,287.83,7.64941291,6.56935,236250.0,6387.0,4.398,1.076,295.44434,43.718182,0,1,0,0
7971389,K06944.01,FALSE POSITIVE,51.06,811.0,102.2,13.174807933,3.37392,71071.0,6067.0,4.433,0.997,295.63474,43.750172,0,1,0,0
7976136,K06945.01,FALSE POSITIVE,26.41,2173.0,5290.98,0.655094658,6.159,372.0,6063.0,4.476,1.012,297.01382,43.72493,0,1,1,0
7985167,K06947.01,FALSE POSITIVE,67.05,2594.0,10725.15,0.692239369,2.91121,62962.0,6163.0,4.137,1.358,299.20007,43.79594,0,1,0,0
7987749,K06948.01,FALSE POSITIVE,73.8,836.0,115.15,17.030857558,4.24308,77832.0,5575.0,4.066,1.423,299.82162,43.760342,0,1,0,0
8007675,K06949.01,CANDIDATE,1.24,2173.0,5269.29,2.352446342,1.6802,32.5,6749.0,3.941,2.003,282.15485,43.867352,0,0,0,0
8700506,K07077.01,FALSE POSITIVE,93.43,668.0,47.15,43.797829003,7.70289,415020.0,6860.0,4.326,1.292,295.93079,44.83852,0,1,0,0
8701327,K07078.01,FALSE POSITIVE,133.79,1360.0,806.64,4.254417651,6.55436,294550.0,6292.0,4.256,1.235,296.17844,44.870342,0,1,0,0
8711548,K07079.01,FALSE POSITIVE,127.57,1002.0,238.5,18.778162159,8.1018,488410.0,6794.0,4.102,1.71,298.87222,44.874432,0,1,0,0
8719897,K07081.01,FALSE POSITIVE,246.75,2630.0,11307.3,1.575710265,6.83787,173950.0,5017.0,3.35,4.293,301.30865,44.806961,0,1,0,0
8736245,K07082.01,FALSE POSITIVE,52.52,1230.0,541.27,2.534740757,4.85013,364350.0,5810.0,4.56,0.781,283.43408,44.989731,0,1,0,0
8738115,K07083.01,FALSE POSITIVE,43.08,554.0,22.2,37.59406667,8.9943,28618.0,5941.0,4.426,0.917,284.44827,44.96336,0,1,0,0
8739209,K07084.01,FALSE POSITIVE,1.07,1571.0,1438.97,3.6972959,21.335,19.7,6313.0,4.12,1.594,285.04236,44.910477,1,0,0,0
8746310,K07085.01,FALSE POSITIVE,33.93,987.0,224.32,6.855624762,3.02199,70873.0,6109.0,4.476,0.931,288.88599,44.959969,0,1,0,0
9640921,K07210.01,FALSE POSITIVE,15.47,428.0,7.96,80.7060641,6.8899,11852.0,6053.0,4.494,0.949,287.96375,46.306911,0,1,0,0
9640921,K07210.02,FALSE POSITIVE,1.22,1428.0,981.63,2.17814513,2.321,136.0,6053.0,4.494,0.949,287.96375,46.306911,0,0,1,1
9641031,K07211.01,FALSE POSITIVE,77.59,2045.0,4147.85,1.089077111,3.8834,304070.0,6126.0,4.285,1.176,288.02032,46.324139,0,1,0,0
9641103,K07212.01,FALSE POSITIVE,0.44,1404.0,917.78,1.089057762,1.637,37.4,5096.0,4.582,0.737,288.06711,46.379551,0,0,0,1
9644411,K07213.01,FALSE POSITIVE,1.59,1643.0,1724.34,0.379412331,1.561,594.0,4331.0,4.62,0.666,289.87915,46.322498,0,0,1,0
9644683,K07214.01,FALSE POSITIVE,26.57,1873.0,2897.54,0.585940879,4.6979,1943.6,5459.0,4.583,0.797,289.99408,46.304871,1,0,1,1
9651602,K07215.01,CANDIDATE,0.83,1007.0,243.14,3.90735046,2.896,109.3,5497.0,4.577,0.809,292.82965,46.365768,0,0,0,0
9652166,K07216.01,FALSE POSITIVE,0.85,3163.0,23676.16,0.646523404,3.917,25.2,7257.0,4.185,1.631,293.05569,46.342331,1,0,0,0
10556578,K07343.01,FALSE POSITIVE,34.05,1709.0,2003.98,0.626431697,2.0171,37224.0,5134.0,4.56,0.721,299.09528,47.706791,0,1,0,0
10583181,K07344.01,FALSE POSITIVE,80.71,1815.0,2560.78,2.696354974,5.39585,245990.0,6472.0,4.08,1.579,283.76651,47.818989,0,1,0,0
10586619,K07345.01,CANDIDATE,2.16,242.0,0.81,377.501257,11.98,541.4,5751.0,4.508,0.94,285.6409,47.81105,0,0,0,0
